Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2021-103849,05/12/2021,05/17/2021,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,1,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,"60,84",2,"0,2","7,43"
2021-103849,05/12/2021,05/17/2021,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,1,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,"105,53",1,"0,2","6,44"
2021-103849,05/12/2021,05/17/2021,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,1,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","69,22",4,"0,6","-86,23"
2021-155852,03/04/2021,03/08/2021,Second Class,AJ-10945,Ashley Romero,Consumer,United States,Wilmington,North Carolina,28403,2,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,"20,37",4,"0,2","3,48"
2021-145576,09/15/2021,09/19/2021,Second Class,CA-12775,Cynthia Campbell,Consumer,United States,Tampa,Florida,33614,2,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts","13,61",5,"0,2","1,33"
2021-145576,09/15/2021,09/19/2021,Second Class,CA-12775,Cynthia Campbell,Consumer,United States,Tampa,Florida,33614,2,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,"13,75",3,"0,2","3,86"
2021-135405,01/10/2021,01/14/2021,Standard Class,MS-17830,Melanie Morgan,Consumer,United States,Laredo,Texas,78041,1,OFF-AR-10004078,Office Supplies,Art,Newell 312,"9,78",2,"0,2","1,19"
2021-135405,01/10/2021,01/14/2021,Standard Class,MS-17830,Melanie Morgan,Consumer,United States,Laredo,Texas,78041,1,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,"32,67",3,"0,2","9,97"
2021-131450,08/09/2021,08/16/2021,Standard Class,LR-16915,Lena Campbell,Consumer,United States,San Diego,California,92024,3,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,"79,7",2,"0,0","22,58"
2021-131450,08/09/2021,08/16/2021,Standard Class,LR-16915,Lena Campbell,Consumer,United States,San Diego,California,92024,3,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,"1256,37",3,"0,2","445,0"
2021-131450,08/09/2021,08/16/2021,Standard Class,LR-16915,Lena Campbell,Consumer,United States,San Diego,California,92024,3,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,"466,92",5,"0,2","57,03"
2021-131450,08/09/2021,08/16/2021,Standard Class,LR-16915,Lena Campbell,Consumer,United States,San Diego,California,92024,3,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,"343,16",8,"0,0","93,88"
2021-149958,03/16/2021,03/20/2021,Standard Class,AS-10240,Alan Cooper,Consumer,United States,Tampa,Florida,33614,2,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand","149,49",1,"0,2","18,26"
2021-149958,03/16/2021,03/20/2021,Standard Class,AS-10240,Alan Cooper,Consumer,United States,Tampa,Florida,33614,2,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","47,84",3,"0,2","5,26"
2021-149958,03/16/2021,03/20/2021,Standard Class,AS-10240,Alan Cooper,Consumer,United States,Tampa,Florida,33614,2,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,"7,56",3,"0,7","-5,66"
2021-149958,03/16/2021,03/20/2021,Standard Class,AS-10240,Alan Cooper,Consumer,United States,Tampa,Florida,33614,2,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,"45,22",4,"0,7","-32,4"
2021-149958,03/16/2021,03/20/2021,Standard Class,AS-10240,Alan Cooper,Consumer,United States,Tampa,Florida,33614,2,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,"138,1",3,"0,2","48,91"
2021-105767,05/24/2021,05/28/2021,Standard Class,AR-10510,Andrew Neal,Consumer,United States,Philadelphia,Pennsylvania,19134,0,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,"3,44",2,"0,7","-2,69"
2021-105767,05/24/2021,05/28/2021,Standard Class,AR-10510,Andrew Neal,Consumer,United States,Philadelphia,Pennsylvania,19134,0,OFF-AR-10001246,Office Supplies,Art,Newell 317,"22,16",9,"0,2","2,44"
2021-105767,05/24/2021,05/28/2021,Standard Class,AR-10510,Andrew Neal,Consumer,United States,Philadelphia,Pennsylvania,19134,0,TEC-PH-10003092,Technology,Phones,Motorola L804,"57,78",2,"0,4","-10,35"
2021-111171,12/27/2021,01/02/2022,Standard Class,CA-12265,Christina Romero,Consumer,United States,Chicago,Illinois,60610,1,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","9,1",5,"0,8","-15,11"
2021-156314,12/26/2021,12/27/2021,First Class,RP-19390,Resi Mitchell,Consumer,United States,Cleveland,Ohio,44105,0,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow","31,79",5,"0,2","8,93"
2021-157784,07/06/2021,07/09/2021,First Class,MC-17845,Michael Ellis,Consumer,United States,Jackson,Mississippi,39212,2,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,"502,53",3,"0,0","166,94"
2021-157784,07/06/2021,07/09/2021,First Class,MC-17845,Michael Ellis,Consumer,United States,Jackson,Mississippi,39212,2,OFF-LA-10001934,Office Supplies,Labels,Avery 516,"15,31",2,"0,0","7,03"
2021-157784,07/06/2021,07/09/2021,First Class,MC-17845,Michael Ellis,Consumer,United States,Jackson,Mississippi,39212,2,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,"20,35",3,"0,0","9,55"
2021-117135,06/22/2021,06/24/2021,Second Class,NP-18325,Naresj Jenkins,Consumer,United States,Waynesboro,Virginia,22980,2,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,"108,9",1,"0,0","14,9"
2021-117135,06/22/2021,06/24/2021,Second Class,NP-18325,Naresj Jenkins,Consumer,United States,Waynesboro,Virginia,22980,2,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,"298,21",1,"0,0","75,76"
2021-117135,06/22/2021,06/24/2021,Second Class,NP-18325,Naresj Jenkins,Consumer,United States,Waynesboro,Virginia,22980,2,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,"38,57",3,"0,0","10,55"
2021-138527,09/13/2021,09/18/2021,Standard Class,BN-11470,Brad Morales,Corporate,United States,Cary,North Carolina,27511,2,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,"10,86",2,"0,2","3,71"
2021-138527,09/13/2021,09/18/2021,Standard Class,BN-11470,Brad Morales,Corporate,United States,Cary,North Carolina,27511,2,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,"174,68",5,"0,2","19,2"
2021-138527,09/13/2021,09/18/2021,Standard Class,BN-11470,Brad Morales,Corporate,United States,Cary,North Carolina,27511,2,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,"15,93",1,"0,2","2,33"
2021-112158,12/03/2021,12/05/2021,First Class,DP-13165,David Howard,Consumer,United States,New York City,New York,10035,0,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"125,6",4,"0,0","54,0"
2021-112158,12/03/2021,12/05/2021,First Class,DP-13165,David Howard,Consumer,United States,New York City,New York,10035,0,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,"925,46",5,"0,2","-113,03"
2021-112158,12/03/2021,12/05/2021,First Class,DP-13165,David Howard,Consumer,United States,New York City,New York,10035,0,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders","48,92",8,"0,2","16,13"
2021-113887,04/06/2021,04/08/2021,First Class,TH-21550,Tracy Thomas,Home Office,United States,New York City,New York,10035,0,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box","58,09",1,"0,0","27,24"
2021-153150,07/02/2021,07/07/2021,Second Class,Dl-13600,Dorris Richardson,Corporate,United States,Seattle,Washington,98105,3,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,"20,86",5,"0,2","7,13"
2021-130092,01/12/2021,01/15/2021,First Class,SV-20365,Seth Ward,Consumer,United States,Dover,Delaware,19901,0,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back","10,41",2,"0,0","3,15"
2021-104472,06/03/2021,06/08/2021,Standard Class,CK-12325,Christine Weaver,Home Office,United States,Orem,Utah,84057,3,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,"62,62",3,"0,2","19,88"
2021-104472,06/03/2021,06/08/2021,Standard Class,CK-12325,Christine Weaver,Home Office,United States,Orem,Utah,84057,3,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,"76,77",6,"0,0","22,5"
2021-117429,10/08/2021,10/14/2021,Standard Class,MR-17545,Mathew Hughes,Home Office,United States,Philadelphia,Pennsylvania,19140,0,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock","136,03",5,"0,2","21,6"
2021-132500,09/09/2021,09/13/2021,Standard Class,GZ-14470,Gary Gonzalez,Consumer,United States,San Francisco,California,94110,3,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,"52,33",2,"0,0","8,69"
2021-112326,01/05/2021,01/09/2021,Standard Class,PO-19195,Phillina Rogers,Home Office,United States,Naperville,Illinois,60540,1,OFF-LA-10003223,Office Supplies,Labels,Avery 508,"12,34",3,"0,2","4,37"
2021-112326,01/05/2021,01/09/2021,Standard Class,PO-19195,Phillina Rogers,Home Office,United States,Naperville,Illinois,60540,1,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,"285,55",3,"0,2","-66,26"
2021-112326,01/05/2021,01/09/2021,Standard Class,PO-19195,Phillina Rogers,Home Office,United States,Naperville,Illinois,60540,1,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,"3,71",2,"0,8","-5,61"
2021-124429,05/28/2021,05/28/2021,Same Day,MH-17785,Maya Collins,Corporate,United States,San Diego,California,92105,3,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,"593,77",10,"0,2","-29,01"
2021-124429,05/28/2021,05/28/2021,Same Day,MH-17785,Maya Collins,Corporate,United States,San Diego,California,92105,3,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,"376,21",4,"0,0","7,35"
2021-106803,12/30/2021,01/04/2021,Standard Class,DC-13285,Debra Clark,Consumer,United States,Cottage Grove,Minnesota,55016,1,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,"25,71",2,"0,0","7,03"
2021-106803,12/30/2021,01/04/2021,Standard Class,DC-13285,Debra Clark,Consumer,United States,Cottage Grove,Minnesota,55016,1,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,"125,43",4,"0,0","49,02"
2021-162775,01/14/2021,01/16/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,Bossier City,Louisiana,71111,2,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,"11,89",2,"0,0","5,46"
2021-162775,01/14/2021,01/16/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,Bossier City,Louisiana,71111,2,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,"53,33",3,"0,0","26,06"
2021-162775,01/14/2021,01/16/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,Bossier City,Louisiana,71111,2,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,"677,14",6,"0,0","264,65"
2021-162775,01/14/2021,01/16/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,Bossier City,Louisiana,71111,2,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,"5,91",3,"0,0","2,77"
2021-162775,01/14/2021,01/16/2021,Second Class,CS-12250,Chris Taylor,Corporate,United States,Bossier City,Louisiana,71111,2,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,"599,49",6,"0,0","35,14"
2021-106810,05/15/2021,05/21/2021,Standard Class,AJ-10795,Anthony Garcia,Corporate,United States,Saint Petersburg,Florida,33710,2,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,"325,49",2,"0,2","23,85"
2021-165974,06/30/2021,07/07/2021,Standard Class,DL-12865,Dan Ray,Consumer,United States,Cincinnati,Ohio,45231,0,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2","34,3",7,"0,2","3,77"
2021-156433,09/21/2021,09/27/2021,Standard Class,ES-14020,Erica Sullivan,Consumer,United States,San Francisco,California,94110,3,OFF-LA-10001569,Office Supplies,Labels,Avery 499,"10,43",2,"0,0","4,69"
2021-156433,09/21/2021,09/27/2021,Standard Class,ES-14020,Erica Sullivan,Consumer,United States,San Francisco,California,94110,3,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page","22,74",4,"0,0","10,89"
2021-134313,11/02/2021,11/08/2021,Standard Class,RA-19915,Russell Young,Consumer,United States,Denver,Colorado,80219,3,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,"45,21",3,"0,2","4,42"
2021-134313,11/02/2021,11/08/2021,Standard Class,RA-19915,Russell Young,Consumer,United States,Denver,Colorado,80219,3,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,"2077,21",4,"0,2","253,7"
2021-151995,10/14/2021,10/16/2021,First Class,ZC-21910,Zuschuss Edwards,Consumer,United States,Edmonds,Washington,98026,3,OFF-AR-10003190,Office Supplies,Art,Newell 32,"12,06",4,"0,0","3,3"
2021-151995,10/14/2021,10/16/2021,First Class,ZC-21910,Zuschuss Edwards,Consumer,United States,Edmonds,Washington,98026,3,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top","1359,58",5,"0,0","318,82"
2021-151995,10/14/2021,10/16/2021,First Class,ZC-21910,Zuschuss Edwards,Consumer,United States,Edmonds,Washington,98026,3,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,"223,97",4,"0,0","63,46"
2021-151995,10/14/2021,10/16/2021,First Class,ZC-21910,Zuschuss Edwards,Consumer,United States,Edmonds,Washington,98026,3,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,"26,99",2,"0,0","2,64"
2021-140858,06/29/2021,07/03/2021,Standard Class,CA-12775,Cynthia Campbell,Consumer,United States,Philadelphia,Pennsylvania,19140,0,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,"43,42",8,"0,2","14,85"
2021-140858,06/29/2021,07/03/2021,Standard Class,CA-12775,Cynthia Campbell,Consumer,United States,Philadelphia,Pennsylvania,19140,0,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,"3,32",3,"0,7","-2,48"
2021-140858,06/29/2021,07/03/2021,Standard Class,CA-12775,Cynthia Campbell,Consumer,United States,Philadelphia,Pennsylvania,19140,0,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,"1286,2",5,"0,3","0,0"
2021-140858,06/29/2021,07/03/2021,Standard Class,CA-12775,Cynthia Campbell,Consumer,United States,Philadelphia,Pennsylvania,19140,0,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,"32,55",3,"0,7","-23,32"
2021-140858,06/29/2021,07/03/2021,Standard Class,CA-12775,Cynthia Campbell,Consumer,United States,Philadelphia,Pennsylvania,19140,0,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,"351,29",4,"0,2","120,13"
2021-102071,05/10/2021,05/16/2021,Standard Class,PG-18820,Patrick Neal,Consumer,United States,San Francisco,California,94110,3,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,"70,99",4,"0,0","4,16"
2021-102071,05/10/2021,05/16/2021,Standard Class,PG-18820,Patrick Neal,Consumer,United States,San Francisco,California,94110,3,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,"175,86",3,"0,0","41,24"
2021-115987,09/09/2021,09/14/2021,Second Class,LH-17020,Lisa Davis,Consumer,United States,Tyler,Texas,75701,1,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,"53,59",4,"0,8","-81,16"
2021-107755,02/08/2021,02/13/2021,Standard Class,CK-12760,Cyma Powell,Corporate,United States,Linden,New Jersey,7036,0,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,"120,78",7,"0,0","50,75"
2021-125612,08/04/2021,08/09/2021,Standard Class,BK-11260,Berenike Turner,Consumer,United States,New York City,New York,10035,0,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,"41,84",2,"0,0","19,21"
2021-125612,08/04/2021,08/09/2021,Standard Class,BK-11260,Berenike Turner,Consumer,United States,New York City,New York,10035,0,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,"107,11",10,"0,0","27,21"
2021-125612,08/04/2021,08/09/2021,Standard Class,BK-11260,Berenike Turner,Consumer,United States,New York City,New York,10035,0,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,"22,36",2,"0,0","5,9"
2021-133851,06/10/2021,06/17/2021,Standard Class,CM-12445,Chuck Parker,Consumer,United States,San Francisco,California,94122,3,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,"7,71",2,"0,0","0,15"
2021-133851,06/10/2021,06/17/2021,Standard Class,CM-12445,Chuck Parker,Consumer,United States,San Francisco,California,94122,3,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,"24,19",2,"0,0","10,87"
2021-149020,01/11/2021,01/16/2021,Standard Class,AJ-10780,Anthony Green,Corporate,United States,Springfield,Virginia,22153,2,OFF-LA-10004272,Office Supplies,Labels,Avery 482,"3,03",1,"0,0","1,39"
2021-149020,01/11/2021,01/16/2021,Standard Class,AJ-10780,Anthony Green,Corporate,United States,Springfield,Virginia,22153,2,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock","54,38",1,"0,0","21,79"
2021-136742,04/07/2021,04/11/2021,Standard Class,GP-14740,Guy Wood,Corporate,United States,Lancaster,Pennsylvania,17602,0,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,"47,02",6,"0,7","-36,75"
2021-148488,12/11/2021,12/16/2021,Standard Class,SM-20005,Sally Mitchell,Consumer,United States,New York City,New York,10009,0,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages","11,89",2,"0,0","5,35"
2021-148488,12/11/2021,12/16/2021,Standard Class,SM-20005,Sally Mitchell,Consumer,United States,New York City,New York,10009,0,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,"111,34",7,"0,2","38,08"
2021-158638,09/18/2021,09/22/2021,Standard Class,AG-10765,Anthony Green,Home Office,United States,Philadelphia,Pennsylvania,19120,0,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","6,17",4,"0,7","-4,22"
2021-134061,04/30/2021,05/05/2021,Standard Class,LL-16840,Lauren Thomas,Consumer,United States,Rochester,New York,14609,0,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,"18,28",2,"0,0","6,07"
2021-104976,12/10/2021,12/17/2021,Standard Class,CK-12760,Cyma Powell,Corporate,United States,San Francisco,California,94122,3,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,"36,31",6,"0,0","17,38"
2021-144407,09/10/2021,09/16/2021,Standard Class,MS-17365,Maribeth Perez,Consumer,United States,Detroit,Michigan,48227,1,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,"108,47",7,"0,0","52,99"
2021-141215,06/16/2021,06/22/2021,Standard Class,KL-16555,Kelly Adams,Corporate,United States,San Antonio,Texas,78207,1,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","104,61",2,"0,3","-18,98"
2021-141215,06/16/2021,06/22/2021,Standard Class,KL-16555,Kelly Adams,Corporate,United States,San Antonio,Texas,78207,1,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,"835,45",4,"0,3","-58,31"
